trial_index subject_id group condition task item_type category image_id distinct_rating distinct_type good_subj
19 1001 1 0 0 0 25 396 1.85 0 1
20 1001 1 0 0 0 20 307 1.87 0 1
21 1001 1 0 0 0 3 36 2.98 0 1
22 1001 1 0 0 0 25 398 1.43 0 1
23 1001 1 0 0 0 17 266 2.6 0 1
24 1001 1 0 0 0 1 6 3.17 0 1
25 1001 1 0 0 0 13 197 2.97 0 1
26 1001 1 0 0 0 17 263 2.59 0 1
27 1001 1 0 0 0 9 136 3.1 0 1
28 1001 1 0 0 0 1 10 3.15 0 1
29 1001 1 0 0 0 18 285 2.27 0 1
30 1001 1 0 0 0 29 463 2.0 0 1
31 1001 1 0 0 0 20 315 2.75 0 1
32 1001 1 0 0 0 15 230 3.4 0 1
33 1001 1 0 0 0 10 155 1.73 0 1
34 1001 1 0 0 0 22 347 6.7 1 1
35 1001 1 0 0 0 25 397 1.77 0 1
36 1001 1 0 0 0 2 18 1.84 0 1
37 1001 1 0 0 0 23 362 7.17 1 1
38 1001 1 0 0 0 13 205 3.26 0 1
39 1001 1 0 0 0 2 17 1.92 0 1
40 1001 1 0 0 0 24 373 7.32 1 1
41 1001 1 0 0 0 17 259 2.5 0 1
42 1001 1 0 0 0 4 64 2.52 0 1
43 1001 1 0 0 0 10 158 2.59 0 1
44 1001 1 0 0 0 3 37 3.08 0 1
45 1001 1 0 0 0 2 25 1.89 0 1
46 1001 1 0 0 0 29 464 1.93 0 1
47 1001 1 0 0 0 9 139 1.74 0 1
48 1001 1 0 0 0 18 277 2.23 0 1
49 1001 1 0 0 0 20 319 2.13 0 1
50 1001 1 0 0 0 18 280 2.15 0 1
1 1008 2 0 0 0 10 149 3.02 0 0
2 1008 2 0 0 0 25 391 1.73 0 0
3 1008 2 0 0 0 29 459 1.82 0 0
4 1008 2 0 0 0 25 400 1.71 0 0
5 1008 2 0 0 0 18 279 1.97 0 0
6 1008 2 0 0 0 2 29 2.68 0 0
7 1008 2 0 0 0 15 227 2.67 0 0
8 1008 2 0 0 0 28 447 7.79 1 0
9 1008 2 0 0 0 1 3 3.17 0 0
10 1008 2 0 0 0 2 26 2.76 0 0
11 1008 2 0 0 0 9 129 3.25 0 0
12 1008 2 0 0 0 1 9 2.49 0 0
13 1008 2 0 0 0 13 206 3.41 0 0
14 1008 2 0 0 0 18 284 1.92 0 0
15 1008 2 0 0 0 25 385 1.43 0 0
16 1008 2 0 0 0 10 152 1.38 0 0
17 1008 2 0 0 0 28 445 7.58 1 0
18 1008 2 0 0 0 15 226 3.2 0 0
19 1008 2 0 0 0 29 456 1.5 0 0
20 1008 2 0 0 0 13 207 3.11 0 0
21 1008 2 0 0 0 24 382 6.86 1 0
22 1008 2 0 0 0 6 86 8.01 1 0
23 1008 2 0 0 0 4 50 2.73 0 0
24 1008 2 0 0 0 17 269 2.8 0 0
25 1008 2 0 0 0 15 238 3.31 0 0
26 1008 2 0 0 0 4 60 2.6 0 0
27 1008 2 0 0 0 30 471 2.73 0 0
28 1008 2 0 0 0 30 467 1.95 0 0
29 1008 2 0 0 0 3 42 2.84 0 0
30 1008 2 0 0 0 2 24 2.31 0 0
31 1008 2 0 0 0 30 466 2.9 0 0
32 1008 2 0 0 0 20 308 2.2 0 0
33 1008 2 0 0 0 13 202 3.09 0 0
34 1008 2 0 0 0 20 318 2.58 0 0
35 1008 2 0 0 0 20 314 1.94 0 0
36 1008 2 0 0 0 17 258 2.89 0 0
37 1008 2 0 0 0 7 99 7.24 1 0
38 1008 2 0 0 0 18 287 2.19 0 0
39 1008 2 0 0 0 17 261 2.14 0 0
40 1008 2 0 0 0 29 452 1.8 0 0
41 1008 2 0 0 0 23 365 6.57 1 0
42 1008 2 0 0 0 9 142 3.22 0 0
43 1008 2 0 0 0 3 47 3.05 0 0
44 1008 2 0 0 0 10 154 2.88 0 0
45 1008 2 0 0 0 1 4 3.18 0 0
46 1008 2 0 0 0 8 125 7.28 1 0
47 1008 2 0 0 0 4 62 2.95 0 0
48 1008 2 0 0 0 7 107 7.11 1 0
49 1008 2 0 0 0 9 141 3.12 0 0
50 1008 2 0 0 0 3 33 2.97 0 0
1 1009 1 0 0 0 30 472 2.55 0 1
2 1009 1 0 0 0 2 18 1.84 0 1
3 1009 1 0 0 0 20 315 2.75 0 1
4 1009 1 0 0 0 13 205 3.26 0 1
5 1009 1 0 0 0 7 106 7.66 1 1
6 1009 1 0 0 0 9 139 1.74 0 1
7 1009 1 0 0 0 17 259 2.5 0 1
8 1009 1 0 0 0 25 397 1.77 0 1
9 1009 1 0 0 0 30 465 2.7 0 1
10 1009 1 0 0 0 18 285 2.27 0 1
11 1009 1 0 0 0 29 463 2.0 0 1
12 1009 1 0 0 0 29 464 1.93 0 1
13 1009 1 0 0 0 13 197 2.97 0 1
14 1009 1 0 0 0 3 35 3.14 0 1
15 1009 1 0 0 0 30 476 2.48 0 1
16 1009 1 0 0 0 20 319 2.13 0 1
17 1009 1 0 0 0 18 277 2.23 0 1
18 1009 1 0 0 0 17 263 2.59 0 1
19 1009 1 0 0 0 1 6 3.17 0 1
20 1009 1 0 0 0 2 17 1.92 0 1
21 1009 1 0 0 0 2 25 1.89 0 1
22 1009 1 0 0 0 1 8 1.95 0 1
23 1009 1 0 0 0 29 451 1.86 0 1
24 1009 1 0 0 0 27 420 7.61 1 1
25 1009 1 0 0 0 20 307 1.87 0 1
26 1009 1 0 0 0 4 64 2.52 0 1
27 1009 1 0 0 0 10 158 2.59 0 1
28 1009 1 0 0 0 15 230 3.4 0 1
29 1009 1 0 0 0 15 228 3.15 0 1
30 1009 1 0 0 0 9 136 3.1 0 1
31 1009 1 0 0 0 18 280 2.15 0 1
32 1009 1 0 0 0 25 396 1.85 0 1
33 1009 1 0 0 0 17 266 2.6 0 1
34 1009 1 0 0 0 1 10 3.15 0 1
35 1009 1 0 0 0 3 37 3.08 0 1
36 1009 1 0 0 0 10 155 1.73 0 1
37 1009 1 0 0 0 28 433 7.18 1 1
38 1009 1 0 0 0 13 198 2.65 0 1
39 1009 1 0 0 0 25 398 1.43 0 1
40 1009 1 0 0 0 23 362 7.17 1 1
41 1009 1 0 0 0 9 140 2.97 0 1
42 1009 1 0 0 0 4 59 1.99 0 1
43 1009 1 0 0 0 24 373 7.32 1 1
44 1009 1 0 0 0 22 347 6.7 1 1
45 1009 1 0 0 0 3 36 2.98 0 1
46 1009 1 0 0 0 4 56 3.02 0 1
47 1009 1 0 0 0 7 112 7.03 1 1
48 1009 1 0 0 0 10 160 2.19 0 1
49 1009 1 0 0 0 6 85 7.32 1 1
50 1009 1 0 0 0 15 240 2.57 0 1
1 1032 2 0 0 0 7 99 7.24 1 1
2 1032 2 0 0 0 29 452 1.8 0 1
3 1032 2 0 0 0 28 447 7.79 1 1
4 1032 2 0 0 0 2 29 2.68 0 1
5 1032 2 0 0 0 20 314 1.94 0 1
6 1032 2 0 0 0 1 3 3.17 0 1
7 1032 2 0 0 0 23 365 6.57 1 1
8 1032 2 0 0 0 3 42 2.84 0 1
9 1032 2 0 0 0 10 149 3.02 0 1
10 1032 2 0 0 0 29 456 1.5 0 1
11 1032 2 0 0 0 9 141 3.12 0 1
12 1032 2 0 0 0 29 459 1.82 0 1
13 1032 2 0 0 0 20 308 2.2 0 1
14 1032 2 0 0 0 15 238 3.31 0 1
15 1032 2 0 0 0 18 279 1.97 0 1
16 1032 2 0 0 0 4 50 2.73 0 1
17 1032 2 0 0 0 30 467 1.95 0 1
18 1032 2 0 0 0 17 269 2.8 0 1
19 1032 2 0 0 0 18 284 1.92 0 1
20 1032 2 0 0 0 13 202 3.09 0 1
21 1032 2 0 0 0 13 206 3.41 0 1
22 1032 2 0 0 0 17 261 2.14 0 1
23 1032 2 0 0 0 28 445 7.58 1 1
24 1032 2 0 0 0 9 142 3.22 0 1
25 1032 2 0 0 0 3 33 2.97 0 1
26 1032 2 0 0 0 10 152 1.38 0 1
27 1032 2 0 0 0 25 385 1.43 0 1
28 1032 2 0 0 0 30 466 2.9 0 1
29 1032 2 0 0 0 3 47 3.05 0 1
30 1032 2 0 0 0 13 207 3.11 0 1
31 1032 2 0 0 0 17 258 2.89 0 1
32 1032 2 0 0 0 15 227 2.67 0 1
33 1032 2 0 0 0 8 125 7.28 1 1
34 1032 2 0 0 0 24 382 6.86 1 1
35 1032 2 0 0 0 6 86 8.01 1 1
36 1032 2 0 0 0 15 226 3.2 0 1
37 1032 2 0 0 0 10 154 2.88 0 1
38 1032 2 0 0 0 25 391 1.73 0 1
39 1032 2 0 0 0 1 4 3.18 0 1
40 1032 2 0 0 0 2 26 2.76 0 1
41 1032 2 0 0 0 9 129 3.25 0 1
42 1032 2 0 0 0 18 287 2.19 0 1
43 1032 2 0 0 0 1 9 2.49 0 1
44 1032 2 0 0 0 20 318 2.58 0 1
45 1032 2 0 0 0 4 60 2.6 0 1
46 1032 2 0 0 0 25 400 1.71 0 1
47 1032 2 0 0 0 2 24 2.31 0 1
48 1032 2 0 0 0 7 107 7.11 1 1
49 1032 2 0 0 0 4 62 2.95 0 1
50 1032 2 0 0 0 30 471 2.73 0 1
1 1021 2 0 0 0 2 26 2.76 0 1
2 1021 2 0 0 0 9 129 3.25 0 1
3 1021 2 0 0 0 4 50 2.73 0 1
4 1021 2 0 0 0 24 382 6.86 1 1
5 1021 2 0 0 0 8 125 7.28 1 1
6 1021 2 0 0 0 23 365 6.57 1 1
7 1021 2 0 0 0 18 284 1.92 0 1
8 1021 2 0 0 0 13 206 3.41 0 1
9 1021 2 0 0 0 4 62 2.95 0 1
10 1021 2 0 0 0 29 459 1.82 0 1
11 1021 2 0 0 0 18 279 1.97 0 1
12 1021 2 0 0 0 28 447 7.79 1 1
13 1021 2 0 0 0 13 207 3.11 0 1
14 1021 2 0 0 0 30 466 2.9 0 1
15 1021 2 0 0 0 9 142 3.22 0 1
16 1021 2 0 0 0 15 238 3.31 0 1
17 1021 2 0 0 0 10 154 2.88 0 1
18 1021 2 0 0 0 20 314 1.94 0 1
19 1021 2 0 0 0 3 42 2.84 0 1
20 1021 2 0 0 0 18 287 2.19 0 1
21 1021 2 0 0 0 10 149 3.02 0 1
22 1021 2 0 0 0 25 400 1.71 0 1
23 1021 2 0 0 0 9 141 3.12 0 1
24 1021 2 0 0 0 3 47 3.05 0 1
25 1021 2 0 0 0 10 152 1.38 0 1
26 1021 2 0 0 0 17 261 2.14 0 1
27 1021 2 0 0 0 17 269 2.8 0 1
28 1021 2 0 0 0 7 99 7.24 1 1
29 1021 2 0 0 0 17 258 2.89 0 1
30 1021 2 0 0 0 1 9 2.49 0 1
31 1021 2 0 0 0 29 456 1.5 0 1
32 1021 2 0 0 0 1 3 3.17 0 1
33 1021 2 0 0 0 7 107 7.11 1 1
34 1021 2 0 0 0 25 391 1.73 0 1
35 1021 2 0 0 0 30 471 2.73 0 1
36 1021 2 0 0 0 4 60 2.6 0 1
37 1021 2 0 0 0 15 227 2.67 0 1
38 1021 2 0 0 0 3 33 2.97 0 1
39 1021 2 0 0 0 29 452 1.8 0 1
40 1021 2 0 0 0 20 308 2.2 0 1
41 1021 2 0 0 0 6 86 8.01 1 1
42 1021 2 0 0 0 13 202 3.09 0 1
43 1021 2 0 0 0 2 29 2.68 0 1
44 1021 2 0 0 0 28 445 7.58 1 1
45 1021 2 0 0 0 15 226 3.2 0 1
46 1021 2 0 0 0 25 385 1.43 0 1
47 1021 2 0 0 0 30 467 1.95 0 1
48 1021 2 0 0 0 1 4 3.18 0 1
49 1021 2 0 0 0 2 24 2.31 0 1
50 1021 2 0 0 0 20 318 2.58 0 1
1 1040 1 0 0 0 13 197 2.97 0 1
2 1040 1 0 0 0 2 18 1.84 0 1
3 1040 1 0 0 0 15 230 3.4 0 1
4 1040 1 0 0 0 7 112 7.03 1 1
5 1040 1 0 0 0 3 35 3.14 0 1
6 1040 1 0 0 0 20 319 2.13 0 1
7 1040 1 0 0 0 20 307 1.87 0 1
8 1040 1 0 0 0 10 155 1.73 0 1
9 1040 1 0 0 0 4 56 3.02 0 1
10 1040 1 0 0 0 30 465 2.7 0 1
11 1040 1 0 0 0 9 139 1.74 0 1
12 1040 1 0 0 0 29 463 2.0 0 1
13 1040 1 0 0 0 29 451 1.86 0 1
14 1040 1 0 0 0 3 36 2.98 0 1
15 1040 1 0 0 0 1 6 3.17 0 1
16 1040 1 0 0 0 10 158 2.59 0 1
17 1040 1 0 0 0 4 64 2.52 0 1
18 1040 1 0 0 0 10 160 2.19 0 1
19 1040 1 0 0 0 15 240 2.57 0 1
20 1040 1 0 0 0 15 228 3.15 0 1
21 1040 1 0 0 0 9 136 3.1 0 1
22 1040 1 0 0 0 25 396 1.85 0 1
23 1040 1 0 0 0 18 277 2.23 0 1
24 1040 1 0 0 0 30 472 2.55 0 1
25 1040 1 0 0 0 30 476 2.48 0 1
26 1040 1 0 0 0 17 259 2.5 0 1
27 1040 1 0 0 0 13 205 3.26 0 1
28 1040 1 0 0 0 27 420 7.61 1 1
29 1040 1 0 0 0 24 373 7.32 1 1
30 1040 1 0 0 0 4 59 1.99 0 1
31 1040 1 0 0 0 3 37 3.08 0 1
32 1040 1 0 0 0 2 17 1.92 0 1
33 1040 1 0 0 0 29 464 1.93 0 1
34 1040 1 0 0 0 22 347 6.7 1 1
35 1040 1 0 0 0 13 198 2.65 0 1
36 1040 1 0 0 0 9 140 2.97 0 1
37 1040 1 0 0 0 1 8 1.95 0 1
38 1040 1 0 0 0 25 398 1.43 0 1
39 1040 1 0 0 0 23 362 7.17 1 1
40 1040 1 0 0 0 7 106 7.66 1 1
41 1040 1 0 0 0 1 10 3.15 0 1
42 1040 1 0 0 0 20 315 2.75 0 1
43 1040 1 0 0 0 28 433 7.18 1 1
44 1040 1 0 0 0 17 266 2.6 0 1
45 1040 1 0 0 0 25 397 1.77 0 1
46 1040 1 0 0 0 2 25 1.89 0 1
47 1040 1 0 0 0 17 263 2.59 0 1
48 1040 1 0 0 0 18 280 2.15 0 1
49 1040 1 0 0 0 6 85 7.32 1 1
50 1040 1 0 0 0 18 285 2.27 0 1
1 1016 2 0 0 0 10 152 1.38 0 1
2 1016 2 0 0 0 13 202 3.09 0 1
3 1016 2 0 0 0 8 125 7.28 1 1
4 1016 2 0 0 0 13 206 3.41 0 1
5 1016 2 0 0 0 6 86 8.01 1 1
6 1016 2 0 0 0 25 385 1.43 0 1
7 1016 2 0 0 0 20 314 1.94 0 1
8 1016 2 0 0 0 1 4 3.18 0 1
9 1016 2 0 0 0 9 141 3.12 0 1
10 1016 2 0 0 0 2 29 2.68 0 1
11 1016 2 0 0 0 15 238 3.31 0 1
12 1016 2 0 0 0 18 287 2.19 0 1
13 1016 2 0 0 0 1 3 3.17 0 1
14 1016 2 0 0 0 20 308 2.2 0 1
15 1016 2 0 0 0 25 400 1.71 0 1
16 1016 2 0 0 0 3 47 3.05 0 1
17 1016 2 0 0 0 3 42 2.84 0 1
18 1016 2 0 0 0 28 447 7.79 1 1
19 1016 2 0 0 0 17 261 2.14 0 1
20 1016 2 0 0 0 15 227 2.67 0 1
21 1016 2 0 0 0 29 456 1.5 0 1
22 1016 2 0 0 0 28 445 7.58 1 1
23 1016 2 0 0 0 29 452 1.8 0 1
24 1016 2 0 0 0 2 24 2.31 0 1
25 1016 2 0 0 0 4 60 2.6 0 1
26 1016 2 0 0 0 23 365 6.57 1 1
27 1016 2 0 0 0 29 459 1.82 0 1
28 1016 2 0 0 0 24 382 6.86 1 1
29 1016 2 0 0 0 9 142 3.22 0 1
30 1016 2 0 0 0 17 258 2.89 0 1
31 1016 2 0 0 0 9 129 3.25 0 1
32 1016 2 0 0 0 10 154 2.88 0 1
33 1016 2 0 0 0 17 269 2.8 0 1
34 1016 2 0 0 0 1 9 2.49 0 1
35 1016 2 0 0 0 20 318 2.58 0 1
36 1016 2 0 0 0 30 466 2.9 0 1
37 1016 2 0 0 0 4 50 2.73 0 1
38 1016 2 0 0 0 7 107 7.11 1 1
39 1016 2 0 0 0 13 207 3.11 0 1
40 1016 2 0 0 0 25 391 1.73 0 1
41 1016 2 0 0 0 4 62 2.95 0 1
42 1016 2 0 0 0 2 26 2.76 0 1
43 1016 2 0 0 0 30 467 1.95 0 1
44 1016 2 0 0 0 3 33 2.97 0 1
45 1016 2 0 0 0 10 149 3.02 0 1
46 1016 2 0 0 0 30 471 2.73 0 1
47 1016 2 0 0 0 15 226 3.2 0 1
48 1016 2 0 0 0 18 279 1.97 0 1
49 1016 2 0 0 0 18 284 1.92 0 1
50 1016 2 0 0 0 7 99 7.24 1 1
1 1005 2 0 0 0 29 459 1.82 0 0
2 1005 2 0 0 0 30 466 2.9 0 0
3 1005 2 0 0 0 28 447 7.79 1 0
4 1005 2 0 0 0 13 202 3.09 0 0
5 1005 2 0 0 0 4 60 2.6 0 0
6 1005 2 0 0 0 15 238 3.31 0 0
7 1005 2 0 0 0 4 50 2.73 0 0
8 1005 2 0 0 0 17 258 2.89 0 0
9 1005 2 0 0 0 9 141 3.12 0 0
10 1005 2 0 0 0 10 154 2.88 0 0
11 1005 2 0 0 0 30 471 2.73 0 0
12 1005 2 0 0 0 13 206 3.41 0 0
13 1005 2 0 0 0 4 62 2.95 0 0
14 1005 2 0 0 0 1 9 2.49 0 0
15 1005 2 0 0 0 23 365 6.57 1 0
16 1005 2 0 0 0 20 318 2.58 0 0
17 1005 2 0 0 0 29 452 1.8 0 0
18 1005 2 0 0 0 3 42 2.84 0 0
19 1005 2 0 0 0 25 391 1.73 0 0
20 1005 2 0 0 0 25 400 1.71 0 0
21 1005 2 0 0 0 6 86 8.01 1 0
22 1005 2 0 0 0 18 287 2.19 0 0
23 1005 2 0 0 0 7 99 7.24 1 0
24 1005 2 0 0 0 17 261 2.14 0 0
25 1005 2 0 0 0 17 269 2.8 0 0
26 1005 2 0 0 0 15 227 2.67 0 0
27 1005 2 0 0 0 24 382 6.86 1 0
28 1005 2 0 0 0 2 26 2.76 0 0
29 1005 2 0 0 0 18 284 1.92 0 0
30 1005 2 0 0 0 9 142 3.22 0 0
31 1005 2 0 0 0 20 314 1.94 0 0
32 1005 2 0 0 0 7 107 7.11 1 0
33 1005 2 0 0 0 9 129 3.25 0 0
34 1005 2 0 0 0 2 29 2.68 0 0
35 1005 2 0 0 0 15 226 3.2 0 0
36 1005 2 0 0 0 1 3 3.17 0 0
37 1005 2 0 0 0 1 4 3.18 0 0
38 1005 2 0 0 0 10 149 3.02 0 0
39 1005 2 0 0 0 2 24 2.31 0 0
40 1005 2 0 0 0 18 279 1.97 0 0
41 1005 2 0 0 0 28 445 7.58 1 0
42 1005 2 0 0 0 8 125 7.28 1 0
43 1005 2 0 0 0 10 152 1.38 0 0
44 1005 2 0 0 0 3 33 2.97 0 0
45 1005 2 0 0 0 25 385 1.43 0 0
46 1005 2 0 0 0 29 456 1.5 0 0
47 1005 2 0 0 0 13 207 3.11 0 0
48 1005 2 0 0 0 30 467 1.95 0 0
49 1005 2 0 0 0 20 308 2.2 0 0
50 1005 2 0 0 0 3 47 3.05 0 0
1 1000 2 0 0 0 7 99 7.24 1 0
2 1000 2 0 0 0 17 258 2.89 0 0
3 1000 2 0 0 0 15 227 2.67 0 0
4 1000 2 0 0 0 2 24 2.31 0 0
5 1000 2 0 0 0 2 29 2.68 0 0
6 1000 2 0 0 0 4 50 2.73 0 0
7 1000 2 0 0 0 6 86 8.01 1 0
8 1000 2 0 0 0 4 62 2.95 0 0
9 1000 2 0 0 0 18 279 1.97 0 0
10 1000 2 0 0 0 28 447 7.79 1 0
11 1000 2 0 0 0 3 47 3.05 0 0
12 1000 2 0 0 0 3 33 2.97 0 0
13 1000 2 0 0 0 1 3 3.17 0 0
14 1000 2 0 0 0 13 202 3.09 0 0
15 1000 2 0 0 0 3 42 2.84 0 0
16 1000 2 0 0 0 1 9 2.49 0 0
17 1000 2 0 0 0 24 382 6.86 1 0
18 1000 2 0 0 0 15 238 3.31 0 0
19 1000 2 0 0 0 20 318 2.58 0 0
20 1000 2 0 0 0 9 142 3.22 0 0
21 1000 2 0 0 0 9 141 3.12 0 0
22 1000 2 0 0 0 25 391 1.73 0 0
23 1000 2 0 0 0 10 149 3.02 0 0
24 1000 2 0 0 0 2 26 2.76 0 0
25 1000 2 0 0 0 17 261 2.14 0 0
26 1000 2 0 0 0 29 456 1.5 0 0
27 1000 2 0 0 0 1 4 3.18 0 0
28 1000 2 0 0 0 29 459 1.82 0 0
29 1000 2 0 0 0 17 269 2.8 0 0
30 1000 2 0 0 0 25 385 1.43 0 0
31 1000 2 0 0 0 13 206 3.41 0 0
32 1000 2 0 0 0 4 60 2.6 0 0
33 1000 2 0 0 0 20 308 2.2 0 0
34 1000 2 0 0 0 25 400 1.71 0 0
35 1000 2 0 0 0 13 207 3.11 0 0
36 1000 2 0 0 0 28 445 7.58 1 0
37 1000 2 0 0 0 20 314 1.94 0 0
38 1000 2 0 0 0 18 284 1.92 0 0
39 1000 2 0 0 0 29 452 1.8 0 0
40 1000 2 0 0 0 15 226 3.2 0 0
41 1000 2 0 0 0 18 287 2.19 0 0
42 1000 2 0 0 0 23 365 6.57 1 0
43 1000 2 0 0 0 30 466 2.9 0 0
44 1000 2 0 0 0 10 152 1.38 0 0
45 1000 2 0 0 0 30 471 2.73 0 0
46 1000 2 0 0 0 30 467 1.95 0 0
47 1000 2 0 0 0 10 154 2.88 0 0
48 1000 2 0 0 0 9 129 3.25 0 0
49 1000 2 0 0 0 8 125 7.28 1 0
50 1000 2 0 0 0 7 107 7.11 1 0
1 1019 1 0 0 0 20 307 1.87 0 1
2 1019 1 0 0 0 2 17 1.92 0 1
3 1019 1 0 0 0 15 230 3.4 0 1
4 1019 1 0 0 0 2 18 1.84 0 1
5 1019 1 0 0 0 30 476 2.48 0 1
6 1019 1 0 0 0 23 362 7.17 1 1
7 1019 1 0 0 0 3 36 2.98 0 1
8 1019 1 0 0 0 17 263 2.59 0 1
9 1019 1 0 0 0 9 136 3.1 0 1
10 1019 1 0 0 0 10 158 2.59 0 1
11 1019 1 0 0 0 1 10 3.15 0 1
12 1019 1 0 0 0 10 155 1.73 0 1
13 1019 1 0 0 0 22 347 6.7 1 1
14 1019 1 0 0 0 29 464 1.93 0 1
15 1019 1 0 0 0 25 398 1.43 0 1
16 1019 1 0 0 0 4 59 1.99 0 1
17 1019 1 0 0 0 10 160 2.19 0 1
18 1019 1 0 0 0 3 35 3.14 0 1
19 1019 1 0 0 0 18 280 2.15 0 1
20 1019 1 0 0 0 1 6 3.17 0 1
21 1019 1 0 0 0 27 420 7.61 1 1
22 1019 1 0 0 0 18 277 2.23 0 1
23 1019 1 0 0 0 7 112 7.03 1 1
24 1019 1 0 0 0 15 240 2.57 0 1
25 1019 1 0 0 0 13 197 2.97 0 1
26 1019 1 0 0 0 30 465 2.7 0 1
27 1019 1 0 0 0 30 472 2.55 0 1
28 1019 1 0 0 0 13 205 3.26 0 1
29 1019 1 0 0 0 9 140 2.97 0 1
30 1019 1 0 0 0 25 396 1.85 0 1
31 1019 1 0 0 0 28 433 7.18 1 1
32 1019 1 0 0 0 24 373 7.32 1 1
33 1019 1 0 0 0 1 8 1.95 0 1
34 1019 1 0 0 0 6 85 7.32 1 1
35 1019 1 0 0 0 20 319 2.13 0 1
36 1019 1 0 0 0 2 25 1.89 0 1
37 1019 1 0 0 0 17 259 2.5 0 1
38 1019 1 0 0 0 4 56 3.02 0 1
39 1019 1 0 0 0 7 106 7.66 1 1
40 1019 1 0 0 0 25 397 1.77 0 1
41 1019 1 0 0 0 3 37 3.08 0 1
42 1019 1 0 0 0 18 285 2.27 0 1
43 1019 1 0 0 0 15 228 3.15 0 1
44 1019 1 0 0 0 17 266 2.6 0 1
45 1019 1 0 0 0 9 139 1.74 0 1
46 1019 1 0 0 0 13 198 2.65 0 1
47 1019 1 0 0 0 4 64 2.52 0 1
48 1019 1 0 0 0 29 451 1.86 0 1
49 1019 1 0 0 0 29 463 2.0 0 1
50 1019 1 0 0 0 20 315 2.75 0 1
